# timestamp[ns] tx ty tz qw qx qy qz
1520511565237805237 -1.0018317069 0.6723411130 1.6863611004 -0.0624044133 0.0380871624 -0.2707717757 0.9598633771
1520511565246139237 -1.0047470168 0.6721480223 1.6869129529 -0.0616198737 0.0375360447 -0.2721378942 0.9595493750
1520511565254472237 -1.0077538252 0.6719793353 1.6871301936 -0.0610037411 0.0365162527 -0.2731257134 0.9593474092
1520511565262805237 -1.0107842261 0.6718502911 1.6868978172 -0.0598012176 0.0355140337 -0.2734682749 0.9593631588
1520511565271138237 -1.0138318689 0.6718627304 1.6864014962 -0.0590116428 0.0344457064 -0.2734961532 0.9594430538
1520511565279472237 -1.0169014120 0.6720244564 1.6854939011 -0.0579913393 0.0326572200 -0.2727160651 0.9597897991
1520511565287805237 -1.0200494216 0.6722720817 1.6843252208 -0.0571800580 0.0307639862 -0.2721343267 0.9600661052
1520511565296138237 -1.0232412695 0.6726210933 1.6828468632 -0.0560300981 0.0289628567 -0.2707514114 0.9605807901
1520511565304472237 -1.0264316084 0.6730581205 1.6811709356 -0.0549480601 0.0269139546 -0.2698120522 0.9609671203
1520511565312805237 -1.0297769521 0.6737277292 1.6790877040 -0.0542961317 0.0250519225 -0.2681278997 0.9615257462
1520511565321139237 -1.0331827098 0.6743836619 1.6766769107 -0.0533278790 0.0225210291 -0.2657678042 0.9622974669
1520511565329472237 -1.0365324385 0.6751162814 1.6740246872 -0.0525016836 0.0205743350 -0.2635933989 0.9629843145
1520511565337805237 -1.0399146315 0.6758633390 1.6711535334 -0.0520060337 0.0194601130 -0.2614280712 0.9636244290
1520511565346139237 -1.0434459658 0.6766598521 1.6678212006 -0.0514486403 0.0169571777 -0.2584582691 0.9645023663
1520511565354472237 -1.0469257659 0.6775480204 1.6643706829 -0.0506391783 0.0155153304 -0.2562050662 0.9651704058
1520511565362805237 -1.0505454200 0.6784570581 1.6605337979 -0.0507468589 0.0146215608 -0.2530491775 0.9660109109
1520511565371139237 -1.0540410191 0.6793696646 1.6563232350 -0.0500793078 0.0126357936 -0.2499457478 0.9668813385
1520511565379472237 -1.0575314204 0.6803597233 1.6518073549 -0.0495218271 0.0108859206 -0.2465945812 0.9677914021
1520511565387805237 -1.0611076620 0.6813960948 1.6468714914 -0.0487320864 0.0085323607 -0.2432923369 0.9686904673
1520511565396138237 -1.0646126582 0.6824437177 1.6417163353 -0.0482769638 0.0067392558 -0.2396553594 0.9696335524
1520511565404472237 -1.0681491805 0.6834020663 1.6362930969 -0.0483117114 0.0062148937 -0.2361726603 0.9704894787
1520511565412805237 -1.0717774912 0.6845122416 1.6305803580 -0.0480284093 0.0048846529 -0.2327613584 0.9713349382
1520511565421138237 -1.0753627918 0.6856404607 1.6244830743 -0.0475721874 0.0042320628 -0.2294575783 0.9721461806
1520511565429472237 -1.0790176324 0.6866656973 1.6181412523 -0.0472322591 0.0029186141 -0.2262553458 0.9729178351
1520511565437805237 -1.0826059585 0.6876533462 1.6115866549 -0.0474363866 0.0023572349 -0.2229624688 0.9736693331
1520511565446139237 -1.0861595802 0.6886684108 1.6046375802 -0.0476626658 0.0013513240 -0.2193817777 0.9744732320
1520511565454472237 -1.0898232865 0.6896888733 1.5973674727 -0.0478681632 0.0009946442 -0.2158416272 0.9752538345
1520511565462805237 -1.0934895615 0.6905621578 1.5898630557 -0.0484476425 0.0005872855 -0.2125706416 0.9759437501
1520511565471139237 -1.0970456781 0.6913945957 1.5820267722 -0.0487432615 0.0000512509 -0.2091439423 0.9766692906
1520511565479472237 -1.1005627917 0.6921921159 1.5740271442 -0.0490747053 -0.0003211229 -0.2061916810 0.9772801854
1520511565487805237 -1.1041180092 0.6929543175 1.5657830514 -0.0496014049 -0.0003692059 -0.2029001654 0.9779422719
1520511565496139237 -1.1076155420 0.6937313889 1.5572805771 -0.0496047688 -0.0007956688 -0.2001653878 0.9785052638
1520511565504472237 -1.1109860236 0.6944954517 1.5486667651 -0.0498728565 -0.0012440364 -0.1978861636 0.9789546551
1520511565512805237 -1.1143412635 0.6950824810 1.5397941102 -0.0505471191 -0.0015941529 -0.1946782477 0.9795625694
1520511565521138237 -1.1179075481 0.6954677134 1.5304553394 -0.0514503534 -0.0010849304 -0.1907541076 0.9802879957
1520511565529472237 -1.1209518894 0.6959856217 1.5215586588 -0.0510838538 -0.0013260592 -0.1892554924 0.9805972874
1520511565537805237 -1.1244298730 0.6962376722 1.5117935580 -0.0518080192 -0.0010356801 -0.1848120024 0.9814068373
1520511565546138237 -1.1276693948 0.6963892757 1.5023281080 -0.0517598710 -0.0006912669 -0.1818816736 0.9819569719
1520511565554472237 -1.1308418112 0.6963302254 1.4925676651 -0.0523810797 -0.0004586106 -0.1783943305 0.9825637257
1520511565562805237 -1.1339850334 0.6962801695 1.4827790486 -0.0525908482 0.0001537383 -0.1747626674 0.9832050596
1520511565571139237 -1.1371943763 0.6961323988 1.4729022069 -0.0535170330 0.0007848977 -0.1710022517 0.9838158064
1520511565579472237 -1.1402666507 0.6957007861 1.4626157040 -0.0542825779 0.0012549431 -0.1664162328 0.9845595281
1520511565587805237 -1.1432613942 0.6951126605 1.4524476637 -0.0547264767 0.0020489892 -0.1624936767 0.9851886212
1520511565596139237 -1.1462104257 0.6944116689 1.4421997809 -0.0554869075 0.0023503882 -0.1579727699 0.9858804607
1520511565604472237 -1.1489741085 0.6935934845 1.4321170302 -0.0557727759 0.0031793789 -0.1543879197 0.9864297539
1520511565612805237 -1.1519901173 0.6923263567 1.4213355454 -0.0567597911 0.0038558861 -0.1479515295 0.9873569786
1520511565621139237 -1.1544257129 0.6911773548 1.4110644754 -0.0571366221 0.0040044334 -0.1440858081 0.9879061954
1520511565629472237 -1.1570428867 0.6895334561 1.4004205473 -0.0576368375 0.0046625111 -0.1385521564 0.9886655430
1520511565637805237 -1.1597603949 0.6878653774 1.3897531015 -0.0581490085 0.0049989180 -0.1331078300 0.9893816297
1520511565646138237 -1.1623145018 0.6859893929 1.3790491703 -0.0591856102 0.0055373166 -0.1270262410 0.9901165264
1520511565654472237 -1.1645245114 0.6840326222 1.3683969399 -0.0592649243 0.0052539888 -0.1217024891 0.9907817966
1520511565662805237 -1.1667202369 0.6817409517 1.3575459226 -0.0598448160 0.0055570536 -0.1157576826 0.9914574505
1520511565671138237 -1.1689520962 0.6794334392 1.3468750809 -0.0604352101 0.0062691221 -0.1105465504 0.9920119675
1520511565679472237 -1.1712224101 0.6768242849 1.3358903749 -0.0615812593 0.0063727224 -0.1039011481 0.9926588983
1520511565687805237 -1.1732168146 0.6741139314 1.3251156482 -0.0620634977 0.0068679358 -0.0980283904 0.9932227285
1520511565696139237 -1.1751666453 0.6712471174 1.3143637765 -0.0624506809 0.0072594890 -0.0919895760 0.9937731784
1520511565704472237 -1.1769163021 0.6683622539 1.3036730130 -0.0630697301 0.0067073843 -0.0862650350 0.9942512579
1520511565712805237 -1.1788852549 0.6651713897 1.2928721962 -0.0642139447 0.0069612407 -0.0798701800 0.9947104427
1520511565721139237 -1.1806872915 0.6618565498 1.2820258300 -0.0649743062 0.0065403442 -0.0732961639 0.9951699532
1520511565729472237 -1.1822826271 0.6584186354 1.2713138252 -0.0656238934 0.0059344416 -0.0674154715 0.9955468051
1520511565737805237 -1.1839360411 0.6548631408 1.2606605403 -0.0666640490 0.0056112974 -0.0614712913 0.9958642971
1520511565746139237 -1.1854869061 0.6512152077 1.2500854183 -0.0675367604 0.0049133449 -0.0560131625 0.9961311011
1520511565754472237 -1.1869385883 0.6473131623 1.2393805211 -0.0683208425 0.0047976824 -0.0494489424 0.9964256354
1520511565762805237 -1.1885759306 0.6431086125 1.2285850424 -0.0692734301 0.0053416230 -0.0427200913 0.9966682762
1520511565771138237 -1.1897739999 0.6391151171 1.2183059368 -0.0711276859 0.0038460351 -0.0373773391 0.9967592462
1520511565779472237 -1.1910582762 0.6346894779 1.2077718027 -0.0731513851 0.0034360019 -0.0310797976 0.9968305347
1520511565787805237 -1.1923381451 0.6302571843 1.1974161327 -0.0742923010 0.0030744785 -0.0258319950 0.9968971409
1520511565796138237 -1.1932813160 0.6256814968 1.1871425398 -0.0763648792 0.0017782703 -0.0191149068 0.9968951115
1520511565804472237 -1.1943381936 0.6206527939 1.1766976764 -0.0775789843 0.0013310142 -0.0137824070 0.9968900515
1520511565812805237 -1.1952739729 0.6157791202 1.1668025254 -0.0797169019 0.0002141642 -0.0083666793 0.9967824077
1520511565821139237 -1.1962065945 0.6105571348 1.1567798267 -0.0817928318 -0.0009409418 -0.0027474413 0.9966451218
1520511565829472237 -1.1970238783 0.6052260751 1.1468701054 -0.0837483090 -0.0021483414 0.0023871742 0.9964817644
1520511565837805237 -1.1977431531 0.5997272412 1.1371038098 -0.0862745753 -0.0040568637 0.0078025899 0.9962325828
1520511565846139237 -1.1984479183 0.5939955073 1.1275264167 -0.0889450642 -0.0057259395 0.0132923037 0.9959313751
1520511565854472237 -1.1990706661 0.5882094241 1.1181474333 -0.0918256668 -0.0074883870 0.0183707211 0.9955774644
1520511565862805237 -1.1995780854 0.5821504269 1.1088239866 -0.0949945834 -0.0095995576 0.0234229862 0.9951558880
1520511565871139237 -1.1999162301 0.5758398294 1.0997184454 -0.0982681704 -0.0115890194 0.0279687354 0.9946993572
1520511565879472237 -1.2002313565 0.5696557828 1.0910192089 -0.1008591494 -0.0136767267 0.0315687613 0.9943056836
1520511565887805237 -1.2004257876 0.5630003889 1.0820870580 -0.1045176952 -0.0161994331 0.0364878796 0.9937214219
1520511565896138237 -1.2004845641 0.5561047412 1.0736588384 -0.1075141917 -0.0180727286 0.0408944065 0.9931977258
1520511565904472237 -1.2004976887 0.5492769961 1.0654165466 -0.1115011654 -0.0208914542 0.0441243376 0.9925643959
1520511565912805237 -1.2006357536 0.5421152270 1.0571246865 -0.1145046217 -0.0228676645 0.0478757176 0.9920048776
1520511565921138237 -1.2006382578 0.5349847097 1.0492790318 -0.1179236734 -0.0250721130 0.0513900527 0.9913750344
1520511565929472237 -1.2005744499 0.5278245704 1.0416600647 -0.1211268157 -0.0267791744 0.0542580380 0.9907912170
1520511565937805237 -1.2003605809 0.5202811489 1.0340542065 -0.1244241209 -0.0286480949 0.0579612281 0.9901204072
1520511565946139237 -1.2001573773 0.5131925699 1.0268237388 -0.1278529311 -0.0308671427 0.0601773821 0.9894844770
1520511565954472237 -1.1998786163 0.5057885484 1.0198248547 -0.1314010662 -0.0327167246 0.0635759304 0.9887474282
1520511565962805237 -1.1995477899 0.4983357289 1.0128773558 -0.1344407791 -0.0343181568 0.0665992675 0.9880852588
1520511565971139237 -1.1992476077 0.4910609087 1.0063059175 -0.1375530807 -0.0360398690 0.0693458244 0.9874064181
1520511565979472237 -1.1987945775 0.4838086553 0.9997741872 -0.1400745318 -0.0367043498 0.0714175490 0.9868796532
1520511565987805237 -1.1984723995 0.4762973911 0.9934921184 -0.1430038309 -0.0377182734 0.0744701359 0.9861954345
1520511565996139237 -1.1980823707 0.4690396496 0.9875202909 -0.1455756942 -0.0385702421 0.0767793547 0.9856089409
1520511566004472237 -1.1976805529 0.4617001025 0.9815922755 -0.1479101222 -0.0389641418 0.0801693786 0.9849757673
1520511566012805237 -1.1972452761 0.4543387054 0.9759081690 -0.1507830421 -0.0396420461 0.0827525550 0.9842992416
1520511566021138237 -1.1966342986 0.4469657946 0.9703969722 -0.1540331681 -0.0403371927 0.0865072644 0.9834445522
1520511566029472237 -1.1962106810 0.4398616976 0.9650926160 -0.1558702348 -0.0406190504 0.0882443562 0.9829890621
1520511566037805237 -1.1958153986 0.4327676529 0.9599391398 -0.1581693784 -0.0404485612 0.0913740960 0.9823426776
1520511566046138237 -1.1952858207 0.4258833133 0.9550078342 -0.1600260915 -0.0404837516 0.0940219666 0.9817904999
1520511566054472237 -1.1949885340 0.4184902642 0.9502270176 -0.1622952485 -0.0399732890 0.0975235860 0.9810971097
1520511566062805237 -1.1945503915 0.4112962563 0.9456337500 -0.1640781279 -0.0397804084 0.1019256306 0.9803606749
1520511566071139237 -1.1939677181 0.4044091620 0.9411074832 -0.1656201828 -0.0397444570 0.1048177531 0.9797977199
1520511566079472237 -1.1935046511 0.3974918028 0.9370927406 -0.1670613650 -0.0391244550 0.1087125111 0.9791533931
1520511566087805237 -1.1929037623 0.3907472893 0.9332465347 -0.1683929514 -0.0387332942 0.1119593244 0.9785748083
1520511566096139237 -1.1924172149 0.3842102650 0.9297165780 -0.1694616843 -0.0383199267 0.1143172164 0.9781338839
1520511566104472237 -1.1919550101 0.3775237645 0.9263217633 -0.1708264788 -0.0379606366 0.1176604986 0.9775138420
1520511566112805237 -1.1914560413 0.3709954848 0.9233009326 -0.1721655065 -0.0373874927 0.1206409131 0.9769375537
1520511566121139237 -1.1909362008 0.3645790221 0.9205731973 -0.1734547599 -0.0370786416 0.1233622851 0.9763812612
1520511566129472237 -1.1905754031 0.3581363845 0.9180066490 -0.1749693034 -0.0363114347 0.1267943878 0.9756999568
1520511566137805237 -1.1901600225 0.3519113601 0.9157821490 -0.1763639125 -0.0359469207 0.1295940364 0.9750943416
1520511566146138237 -1.1897251850 0.3459414844 0.9140436291 -0.1777558569 -0.0355553121 0.1321427181 0.9745137132
1520511566154472237 -1.1893474289 0.3400471051 0.9125684159 -0.1791160392 -0.0352270898 0.1346460791 0.9739337401
1520511566162805237 -1.1889815919 0.3344428742 0.9114913333 -0.1802898636 -0.0351537577 0.1365835430 0.9734499033
1520511566171138237 -1.1886653599 0.3289155297 0.9105975276 -0.1817212004 -0.0349657838 0.1389332119 0.9728578323
1520511566179472237 -1.1884031108 0.3235362469 0.9100031334 -0.1830077934 -0.0351873725 0.1412803661 0.9722704637
1520511566187805237 -1.1882226561 0.3184204208 0.9097264421 -0.1847239869 -0.0355336559 0.1429460843 0.9716896752
1520511566196139237 -1.1881116547 0.3136127832 0.9098157339 -0.1856533604 -0.0354281121 0.1440967090 0.9713463940
1520511566204472237 -1.1880801167 0.3091133733 0.9101130427 -0.1871120313 -0.0355000919 0.1455669215 0.9708445306
1520511566212805237 -1.1881464464 0.3047489589 0.9106339042 -0.1881387694 -0.0356700222 0.1466958101 0.9704698822
1520511566221139237 -1.1882958879 0.3006013493 0.9113656423 -0.1892375033 -0.0360061483 0.1475132566 0.9701198708
1520511566229472237 -1.1886006500 0.2967639643 0.9123418011 -0.1907041362 -0.0362489942 0.1482238368 0.9697152350
1520511566237805237 -1.1889853350 0.2933209108 0.9136477722 -0.1921093820 -0.0369439365 0.1478088578 0.9694749468
1520511566246139237 -1.1892405139 0.2900105914 0.9149072195 -0.1928465043 -0.0371722159 0.1477744415 0.9693251088
1520511566254472237 -1.1896886075 0.2868845128 0.9163537213 -0.1940174625 -0.0377233127 0.1473116992 0.9691405673
1520511566262805237 -1.1903911519 0.2840520302 0.9180363826 -0.1952835549 -0.0376188061 0.1465598445 0.9690043192
1520511566271138237 -1.1910097123 0.2815752192 0.9200498882 -0.1962718195 -0.0379874699 0.1445796769 0.9690877370
1520511566279472237 -1.1917524115 0.2790646049 0.9221368386 -0.1976553809 -0.0382747360 0.1433900982 0.9689719680
1520511566287805237 -1.1925117913 0.2769767695 0.9245561165 -0.1988356702 -0.0385374554 0.1407115969 0.9691127320
1520511566296138237 -1.1932590664 0.2749114125 0.9270524563 -0.2000812362 -0.0388831392 0.1383680724 0.9691800023
1520511566304472237 -1.1941911326 0.2730795289 0.9298587404 -0.2016402221 -0.0389578455 0.1355843202 0.9692473365
1520511566312805237 -1.1950876564 0.2714537865 0.9328595631 -0.2026480187 -0.0391572415 0.1322256122 0.9694931039
1520511566321139237 -1.1960124062 0.2697570225 0.9360105439 -0.2040179591 -0.0392862224 0.1290245958 0.9696318470
1520511566329472237 -1.1970077233 0.2685050510 0.9393931425 -0.2050736939 -0.0395002923 0.1253698588 0.9698798407
1520511566337805237 -1.1979551431 0.2669754897 0.9428894453 -0.2062779924 -0.0393238896 0.1221684595 0.9700401482
1520511566346139237 -1.1988167910 0.2661419526 0.9467780129 -0.2069416528 -0.0394705681 0.1165595953 0.9705828596
1520511566354472237 -1.1998679043 0.2650611468 0.9506979909 -0.2077808456 -0.0388961860 0.1123750347 0.9709202122
1520511566362805237 -1.2007923450 0.2641738365 0.9548308442 -0.2078898233 -0.0385791165 0.1079054704 0.9714164311
1520511566371139237 -1.2018281334 0.2631509369 0.9591708892 -0.2081213342 -0.0377447699 0.1035670893 0.9718717511
1520511566379472237 -1.2027486761 0.2624587244 0.9637683314 -0.2075752271 -0.0369891272 0.0983965826 0.9725545959
1520511566387805237 -1.2036121643 0.2617192914 0.9685734986 -0.2074773637 -0.0366681451 0.0939808718 0.9730242476
1520511566396138237 -1.2045716339 0.2609093871 0.9733175891 -0.2073427029 -0.0359852288 0.0901176783 0.9734438201
1520511566404472237 -1.2054772661 0.2602960026 0.9785114331 -0.2066866996 -0.0347558941 0.0847876644 0.9741066102
1520511566412805237 -1.2063785747 0.2596118841 0.9837674561 -0.2057037355 -0.0336674120 0.0803526278 0.9747286462
1520511566421138237 -1.2071071205 0.2590953181 0.9894286502 -0.2046392504 -0.0329391348 0.0756916452 0.9753504834
1520511566429472237 -1.2079324075 0.2584959961 0.9951409178 -0.2036775315 -0.0317847739 0.0710393534 0.9759398555
1520511566437805237 -1.2087370870 0.2577444412 1.0009241273 -0.2028052323 -0.0304268720 0.0672886160 0.9764304816
1520511566446139237 -1.2094655223 0.2570626620 1.0070502911 -0.2019232414 -0.0291626090 0.0627599680 0.9769532912
1520511566454472237 -1.2100068733 0.2562883187 1.0132705617 -0.2007692196 -0.0284226018 0.0590326486 0.9774451507
1520511566462805237 -1.2106787485 0.2555447292 1.0198227089 -0.1995440595 -0.0270067660 0.0541147336 0.9780206534
1520511566471139237 -1.2113323991 0.2544491192 1.0264141995 -0.1986419160 -0.0259146403 0.0511274147 0.9783945053
1520511566479472237 -1.2119301860 0.2534385236 1.0331933944 -0.1981843906 -0.0252275595 0.0472627106 0.9786995217
1520511566487805237 -1.2122918757 0.2523682223 1.0401529045 -0.1969943766 -0.0243664206 0.0432025065 0.9791491391
1520511566496139237 -1.2127033541 0.2511690391 1.0472438824 -0.1961336329 -0.0236050315 0.0392745398 0.9795059525
1520511566504472237 -1.2130873868 0.2497536979 1.0543137232 -0.1952275978 -0.0228088965 0.0361752989 0.9798251308
1520511566512805237 -1.2133906744 0.2486992852 1.0617466679 -0.1937294815 -0.0220822426 0.0306856094 0.9803263007
1520511566521138237 -1.2135463573 0.2473910909 1.0692575780 -0.1916082816 -0.0219399464 0.0270530546 0.9808532191
1520511566529472237 -1.2138322117 0.2460011948 1.0768167059 -0.1906094070 -0.0216229432 0.0231174975 0.9811554839
1520511566537805237 -1.2140790227 0.2444231289 1.0843264161 -0.1891947768 -0.0220395893 0.0213982412 0.9814589692
1520511566546138237 -1.2143648392 0.2431303640 1.0921314995 -0.1876224985 -0.0212986197 0.0171241570 0.9818609525
1520511566554472237 -1.2143233527 0.2417268340 1.1000695881 -0.1868555253 -0.0219642328 0.0151185277 0.9820254657
1520511566562805237 -1.2145585400 0.2400555570 1.1081122261 -0.1851647953 -0.0213616757 0.0125927010 0.9823945751
1520511566571139237 -1.2145993753 0.2385440304 1.1162593294 -0.1832260562 -0.0207654037 0.0100941085 0.9827996334
1520511566579472237 -1.2146205858 0.2371528889 1.1245410563 -0.1826281638 -0.0204496043 0.0059288306 0.9829514822
1520511566587805237 -1.2147740788 0.2353221549 1.1327745906 -0.1803548782 -0.0200551219 0.0038483991 0.9833895972
1520511566596139237 -1.2147275177 0.2337535424 1.1411656291 -0.1786733491 -0.0196661305 0.0002528067 0.9837118550
1520511566604472237 -1.2145835745 0.2318369836 1.1494927240 -0.1770781398 -0.0203983728 -0.0010688354 0.9839848050
1520511566612805237 -1.2144790810 0.2300922124 1.1578801770 -0.1755604149 -0.0202218859 -0.0049403306 0.9842485505
1520511566621139237 -1.2145620162 0.2285116446 1.1664431756 -0.1748172609 -0.0193136099 -0.0100475711 0.9843601760
1520511566629472237 -1.2144738044 0.2267214002 1.1750666796 -0.1730894833 -0.0190460414 -0.0137136778 0.9846264338
1520511566637805237 -1.2143069484 0.2248250511 1.1837857311 -0.1715531752 -0.0186874469 -0.0176597959 0.9848392859
1520511566646138237 -1.2140670735 0.2227936388 1.1925496840 -0.1700162500 -0.0184855820 -0.0214471774 0.9850344037
1520511566654472237 -1.2138932135 0.2206851673 1.2013563345 -0.1684776258 -0.0176795851 -0.0252140224 0.9852243272
1520511566662805237 -1.2135846092 0.2185265357 1.2102304840 -0.1669594164 -0.0168556549 -0.0293021068 0.9853841011
1520511566671138237 -1.2131202462 0.2163080403 1.2191634357 -0.1661186039 -0.0168860669 -0.0333587482 0.9853967039
1520511566679472237 -1.2127053098 0.2138352258 1.2282023133 -0.1650705541 -0.0164856208 -0.0375825339 0.9854275669
1520511566687805237 -1.2121031514 0.2114683317 1.2371775871 -0.1635653275 -0.0165846615 -0.0416595470 0.9855129704
1520511566696139237 -1.2114962903 0.2089477822 1.2462631871 -0.1622682042 -0.0158510439 -0.0458046971 0.9855555307
1520511566704472237 -1.2108297710 0.2063411770 1.2553421046 -0.1611624706 -0.0153914655 -0.0504326380 0.9855182950
1520511566712805237 -1.2101239553 0.2035088891 1.2643830051 -0.1600808137 -0.0147813768 -0.0542375529 0.9855018680
1520511566721139237 -1.2092572775 0.2009118908 1.2735845357 -0.1578032663 -0.0137256375 -0.0591373859 0.9856026104
1520511566729472237 -1.2083779850 0.1980315869 1.2827129117 -0.1563825514 -0.0129124623 -0.0638330467 0.9855471110
1520511566737805237 -1.2073652841 0.1951527570 1.2917798818 -0.1550205952 -0.0117704981 -0.0676098296 0.9855247239
1520511566746139237 -1.2063547889 0.1923047500 1.3009794862 -0.1536269136 -0.0105796433 -0.0722587746 0.9854265635
1520511566754472237 -1.2052813175 0.1893662902 1.3100801136 -0.1522647316 -0.0094081689 -0.0766430350 0.9853186201
1520511566762805237 -1.2041600922 0.1864206570 1.3191839369 -0.1508844803 -0.0079095933 -0.0810073450 0.9851949665
1520511566771138237 -1.2029487033 0.1834770237 1.3281731334 -0.1494790387 -0.0063243255 -0.0851519148 0.9850711504
1520511566779472237 -1.2017607957 0.1804562150 1.3370408911 -0.1481673789 -0.0044159029 -0.0890653383 0.9849336491
1520511566787805237 -1.2004682733 0.1771917152 1.3457448541 -0.1465204028 -0.0019332100 -0.0923364989 0.9848867982
1520511566796138237 -1.1992154343 0.1740682704 1.3544695261 -0.1453515045 -0.0001667645 -0.0964070611 0.9846718189
1520511566804472237 -1.1977668122 0.1708862393 1.3630729848 -0.1439889345 0.0018115701 -0.0998352288 0.9845287360
1520511566812805237 -1.1964318316 0.1676611331 1.3715992636 -0.1427134230 0.0039967660 -0.1034734623 0.9843323358
1520511566821139237 -1.1947076385 0.1645707360 1.3802002367 -0.1415208294 0.0051917452 -0.1076049108 0.9840559353
1520511566829472237 -1.1933389212 0.1611492051 1.3883977945 -0.1406769795 0.0072983420 -0.1105217005 0.9838402692
1520511566837805237 -1.1917096295 0.1579710029 1.3966376436 -0.1397127724 0.0090620374 -0.1141998897 0.9835428846
1520511566846139237 -1.1900410859 0.1545981835 1.4047975539 -0.1387834206 0.0110558647 -0.1179019223 0.9832172022
1520511566854472237 -1.1884606579 0.1510815900 1.4125106175 -0.1378619751 0.0129401138 -0.1206123410 0.9829950623
1520511566862805237 -1.1865880165 0.1477539070 1.4203130325 -0.1371369000 0.0143691069 -0.1242236057 0.9826268342
1520511566871139237 -1.1848298120 0.1441811336 1.4278068163 -0.1367132955 0.0163559546 -0.1269695509 0.9823037670
1520511566879472237 -1.1830435166 0.1405115791 1.4350416527 -0.1359554264 0.0180522371 -0.1297979216 0.9820095408
1520511566887805237 -1.1811692594 0.1369118209 1.4421393200 -0.1355646639 0.0197324173 -0.1326955676 0.9816438967
1520511566896138237 -1.1791915781 0.1331738477 1.4490914465 -0.1352703289 0.0207667488 -0.1359712901 0.9812148024
1520511566904472237 -1.1773628452 0.1294201614 1.4558548848 -0.1350994813 0.0220415506 -0.1393764312 0.9807326397
1520511566912805237 -1.1753414700 0.1256180272 1.4623343105 -0.1347240286 0.0230605268 -0.1427408476 0.9802768480
1520511566921138237 -1.1733845691 0.1218555261 1.4686762764 -0.1341872422 0.0241333018 -0.1465559897 0.9797615576
1520511566929472237 -1.1713453199 0.1178781232 1.4746571195 -0.1341363209 0.0252639873 -0.1501705506 0.9791925164
1520511566937805237 -1.1693611376 0.1138164669 1.4803764533 -0.1341926437 0.0258576236 -0.1532753206 0.9786880983
1520511566946139237 -1.1671733312 0.1097516220 1.4858510918 -0.1343751925 0.0267190280 -0.1565597016 0.9781198602
1520511566954472237 -1.1651131572 0.1057349095 1.4910479383 -0.1342475344 0.0270364487 -0.1602426256 0.9775320613
1520511566962805237 -1.1628994760 0.1015797866 1.4958201264 -0.1344922219 0.0273950476 -0.1631985887 0.9769992703
1520511566971139237 -1.1609112530 0.0974543413 1.5003466483 -0.1346323040 0.0278135781 -0.1666355565 0.9763878015
1520511566979472237 -1.1587051908 0.0933399973 1.5045204470 -0.1342991535 0.0278322568 -0.1699513744 0.9758614826
1520511566987805237 -1.1563422516 0.0892106629 1.5083970190 -0.1341560005 0.0274565757 -0.1731206699 0.9753345773
1520511566996139237 -1.1542318488 0.0849911880 1.5119362032 -0.1342211616 0.0272571571 -0.1763013878 0.9747612774
1520511567004472237 -1.1519727693 0.0807256623 1.5149212564 -0.1340791625 0.0265165128 -0.1779774041 0.9744966374
1520511567012805237 -1.1497165725 0.0765816952 1.5177260309 -0.1337808235 0.0260103470 -0.1808095603 0.9740298024
1520511567021138237 -1.1475376301 0.0723630688 1.5202006793 -0.1335977139 0.0255596341 -0.1832377056 0.9736130130
1520511567029472237 -1.1452476771 0.0681284632 1.5221760147 -0.1339743493 0.0249301830 -0.1844645603 0.9733458716
1520511567037805237 -1.1429417044 0.0640420899 1.5238189212 -0.1335996219 0.0240258197 -0.1858072098 0.9731647249
1520511567046138237 -1.1406508657 0.0597150307 1.5252179059 -0.1337502989 0.0236122759 -0.1877097388 0.9727889658
1520511567054472237 -1.1384133964 0.0555095928 1.5261576864 -0.1336456232 0.0232882910 -0.1887209569 0.9726154961
1520511567062805237 -1.1360547461 0.0513723830 1.5268082765 -0.1335853715 0.0228290351 -0.1894987275 0.9724834271
1520511567071139237 -1.1337575947 0.0471849376 1.5270406660 -0.1335576398 0.0224910012 -0.1901841990 0.9723612920
1520511567079472237 -1.1314105953 0.0429760900 1.5269704576 -0.1332116199 0.0223390735 -0.1905029448 0.9723498641
1520511567087805237 -1.1291907646 0.0386846267 1.5264833333 -0.1337334419 0.0230554670 -0.1902653428 0.9723080331
1520511567096139237 -1.1268921541 0.0344139885 1.5256733184 -0.1338295062 0.0233665407 -0.1902014128 0.9722998975
1520511567104472237 -1.1245925031 0.0302239378 1.5244291291 -0.1337042162 0.0239011787 -0.1889721383 0.9725438022
1520511567112805237 -1.1221824010 0.0258635273 1.5228775014 -0.1339636745 0.0249843626 -0.1884657441 0.9725791376
1520511567121139237 -1.1199200371 0.0216014923 1.5209270880 -0.1340604101 0.0259303498 -0.1874869949 0.9727302042
1520511567129472237 -1.1175692423 0.0172353735 1.5184276644 -0.1344162358 0.0269726134 -0.1853849210 0.9730555918
1520511567137805237 -1.1150951663 0.0129470798 1.5156994649 -0.1343031313 0.0280122109 -0.1840550781 0.9732942583
1520511567146138237 -1.1127475024 0.0086168599 1.5124945310 -0.1345292075 0.0292503106 -0.1818307943 0.9736446343
1520511567154472237 -1.1104194106 0.0043264703 1.5088995276 -0.1348177723 0.0300001741 -0.1794187517 0.9740292960
1520511567162805237 -1.1081157638 0.0000465865 1.5048858305 -0.1351200407 0.0305685767 -0.1769926441 0.9744135368
